>71174 1.5576
>71177 1.5723
>71180 1.6162
>71183 1.6504
>71186 1.6357
>71189 1.6113
>71192 1.6016
>71195 1.5820
>71198 1.5771
>71201 1.6064
>71204 1.6455
>71207 1.6504
>71211 1.6357
>71214 1.6064
>71217 1.5869
>71220 1.5967
>71223 1.6699
>71226 1.7480
>71229 1.8164
>71232 1.9287
>71235 2.0996
>71238 2.2900
>71241 2.4609
>71244 2.5830
>71247 2.6172
>71250 2.5732
>71254 2.4854
>71257 2.3779
>71260 2.2168
>71263 2.0117
>71266 1.8213
>71269 1.6699
>71272 1.5625
>71275 1.4795
>71278 1.4209
>71281 1.4111
>71284 1.4404
>71287 1.4746
>71290 1.5088
>71293 1.5479
>71297 1.5918
>71300 1.6211
>71303 1.6357
>71305 1.6309
>71308 1.5918
>71311 1.5723
>71314 1.5820
>71317 1.5967
>71320 1.6162
>71323 1.6357
>71326 1.6406
>71329 1.6211
>71332 1.5918
>71335 1.5576
>71339 1.5723
>71342 1.6113
>71345 1.6406
>71348 1.6357
>71351 1.6357
>71354 1.6211
>71357 1.6309
>71360 1.6406
>71363 1.6406
>71366 1.6455
>71369 1.6504
>71372 1.6309
>71375 1.6064
>71378 1.6064
>71382 1.6211
>71385 1.6602
>71388 1.6895
>71391 1.6943
>71394 1.6602
>71397 1.6357
>71400 1.6553
>71403 1.6895
>71406 1.7187
>71409 1.7041
>71412 1.6895
>71415 1.6748
>71418 1.6748
>71421 1.6943
>71425 1.7187
>71428 1.7383
>71431 1.7285
>71434 1.7139
>71437 1.7090
>71440 1.7432
>71443 1.7725
>71446 1.7822
>71449 1.7871
>71452 1.7920
>71455 1.8066
>71458 1.8066
>71461 1.8262
>71464 1.8457
>71468 1.8457
>71471 1.8262
>71474 1.8115
>71477 1.8164
>71480 1.8457
>71483 1.8799
>71486 1.9043
>71489 1.9189
>71492 1.9043
>71494 1.9092
>71497 1.9092
>71500 1.9189
>71503 1.9092
>71506 1.8799
>71510 1.8799
>71513 1.8701
>71516 1.8701
>71519 1.8652
>71522 1.8652
>71525 1.8408
>71528 1.8066
>71531 1.7773
>71534 1.7383
>71537 1.6797
>71540 1.6650
>71543 1.6748
>71546 1.6895
>71549 1.6748
>71553 1.6211
>71556 1.5820
>71559 1.5674
>71562 1.5869
>71565 1.6113
>71568 1.6162
>71571 1.5967
>71574 1.5723
>71577 1.5527
>71580 1.5625
>71583 1.5771
>71586 1.5771
>71589 1.5723
>71592 1.5576
>71596 1.5381
>71599 1.5234
>71602 1.5283
>71605 1.5576
>71608 1.5771
>71611 1.5723
>71614 1.5723
>71617 1.5820
>71620 1.5820
>71623 1.5723
>71626 1.5674
>71629 1.5723
>71632 1.5771
>71635 1.5723
>71639 1.5625
>71642 1.5674
>71645 1.5771
>71648 1.5771
>71651 1.5625
>71654 1.5527
>71657 1.5576
>71660 1.5625
>71663 1.5869
>71666 1.6016
>71669 1.5869
>71672 1.5820
>71675 1.5723
>71678 1.5771
>71682 1.5918
>71684 1.6113
>71687 1.6113
>71690 1.5869
>71693 1.5674
>71696 1.5674
>71699 1.6016
>71702 1.6162
>71705 1.6162
>71708 1.6113
>71711 1.5771
>71714 1.5430
>71717 1.5430
>71720 1.5674
>71724 1.5967
>71727 1.6162
>71730 1.6064
>71733 1.5820
>71736 1.5625
>71739 1.5771
>71742 1.5967
>71745 1.6016
>71748 1.5967
>71751 1.5771
>71754 1.5430
>71757 1.5479
>71760 1.5723
>71763 1.6016
>71767 1.6162
>71770 1.6162
>71773 1.6113
>71776 1.6162
>71779 1.6406
>71782 1.6211
>71785 1.6064
>71788 1.6016
>71791 1.6016
>71794 1.6113
>71797 1.6016
>71800 1.6064
>71803 1.6211
>71806 1.6211
>71810 1.6211
>71813 1.6016
>71816 1.5869
>71819 1.5967
>71822 1.6113
>71825 1.6260
>71828 1.6211
>71831 1.5967
>71834 1.5869
>71837 1.5918
>71840 1.6162
>71843 1.6406
>71846 1.6455
>71849 1.6309
>71853 1.6064
>71856 1.6064
>71859 1.6260
>71862 1.6309
>71865 1.6357
>71868 1.6406
>71870 1.6406
>71873 1.6162
>71876 1.6064
>71879 1.6260
>71882 1.6553
>71885 1.6602
>71888 1.6504
>71891 1.6357
>71895 1.6211
>71898 1.6260
>71901 1.6357
>71904 1.6260
>71907 1.6309
>71910 1.6260
>71913 1.6064
>71916 1.6162
>71919 1.6504
>71922 1.6895
>71925 1.7041
>71928 1.7090
>71931 1.6846
>71934 1.6748
>71938 1.6846
>71941 1.7041
>71944 1.7383
>71947 1.7529
>71950 1.7285
>71953 1.7090
>71956 1.6992
>71959 1.6992
>71962 1.7139
>71965 1.7187
>71968 1.6846
>71971 1.6455
>71974 1.6211
>71977 1.5918
>71981 1.5869
>71984 1.6113
>71987 1.6309
>71990 1.6357
>71993 1.6406
>71996 1.6357
>71999 1.6260
>72002 1.6455
>72005 1.6650
>72008 1.6602
>72011 1.6309
>72014 1.6113
>72017 1.6113
>72020 1.6162
>72024 1.6309
>72027 1.6455
>72030 1.6797
>72033 1.7578
>72036 1.8848
>72039 2.0703
>72042 2.2754
>72045 2.4658
>72047 2.5879
>72050 2.6465
>72053 2.6514
>72056 2.5928
>72059 2.4805
>72062 2.3291
>72066 2.1484
>72069 1.9531
>72072 1.7725
>72075 1.6406
>72078 1.5381
>72081 1.4990
>72084 1.4844
>72087 1.4746
>72090 1.5039
>72093 1.5234
>72096 1.5332
>72099 1.5771
>72102 1.6113
>72105 1.6260
>72109 1.6113
>72112 1.6064
>72115 1.5918
>72118 1.5918
>72121 1.6113
>72124 1.6260
>72127 1.6309
>72130 1.6113
>72133 1.5771
>72136 1.5625
>72139 1.6016
>72142 1.6406
>72145 1.6455
>72148 1.6309
>72152 1.6113
>72155 1.6211
>72158 1.6357
>72161 1.6553
>72164 1.6699
>72167 1.6650
>72170 1.6504
>72173 1.6260
>72176 1.6309
>72179 1.6602
>72182 1.6699
>72185 1.6650
>72188 1.6650
>72192 1.6553
>72195 1.6406
>72198 1.6455
>72201 1.6699
>72204 1.6895
>72207 1.6943
>72210 1.6943
>72213 1.6650
>72216 1.6455
>72219 1.6553
>72222 1.6992
>72224 1.7432
>72227 1.7627
>72230 1.7480
>72233 1.7334
>72237 1.7285
>72240 1.7383
>72243 1.7578
>72246 1.7627
>72249 1.7676
>72252 1.7529
>72255 1.7529
>72258 1.7529
>72261 1.7871
>72264 1.8164
>72267 1.8457
>72270 1.8359
>72273 1.8164
>72276 1.8066
>72280 1.8164
>72283 1.8604
>72286 1.8994
>72289 1.9189
>72292 1.9043
>72295 1.8799
>72298 1.8701
>72301 1.8701
>72304 1.8945
>72307 1.9092
>72310 1.9043
>72313 1.8994
>72316 1.8896
>72320 1.8799
>72323 1.8799
>72326 1.8848
>72329 1.8604
>72332 1.7871
>72335 1.7334
>72338 1.7334
>72341 1.7480
>72344 1.7529
>72347 1.7334
>72350 1.7090
>72353 1.6895
>72356 1.6406
>72359 1.6162
>72363 1.6016
>72366 1.5967
>72369 1.6016
>72372 1.5967
>72375 1.5820
>72378 1.5771
>72381 1.5820
>72384 1.5869
>72387 1.5820
>72390 1.5820
>72393 1.5723
>72396 1.5625
>72399 1.5723
>72401 1.5869
>72404 1.5918
>72408 1.5820
>72411 1.5674
>72414 1.5430
>72417 1.5430
>72420 1.5771
>72423 1.6260
>72426 1.6309
>72429 1.5869
>72432 1.5674
>72435 1.5576
>72438 1.5674
>72441 1.5869
>72444 1.6064
>72448 1.6064
>72451 1.5820
>72454 1.5674
>72457 1.5674
>72460 1.5820
>72463 1.6064
>72466 1.6113
>72469 1.5967
>72472 1.5771
>72475 1.5576
>72478 1.5576
>72481 1.5674
>72484 1.5967
>72487 1.6113
>72491 1.5967
>72494 1.5918
>72497 1.5967
>72500 1.6064
>72503 1.5967
>72506 1.5771
>72509 1.5576
>72512 1.5479
>72515 1.5479
>72518 1.5625
>72521 1.5918
>72524 1.6162
>72527 1.6211
>72530 1.6113
>72534 1.6064
>72537 1.5869
>72540 1.5820
>72543 1.5918
>72546 1.6064
>72549 1.6162
>72552 1.6016
>72555 1.5820
>72558 1.5771
>72561 1.6016
>72564 1.6162
>72567 1.6162
>72570 1.5820
>72573 1.5527
>72577 1.5576
>72580 1.5869
>72583 1.6162
>72586 1.6211
>72588 1.6064
>72591 1.5869
>72594 1.5771
>72597 1.5820
>72600 1.6064
>72603 1.6064
>72606 1.6064
>72609 1.6064
>72612 1.5967
>72615 1.5869
>72619 1.6016
>72622 1.6309
>72625 1.6406
>72628 1.6260
>72631 1.6064
>72634 1.5723
>72637 1.5723
>72640 1.5918
>72643 1.6309
>72646 1.6504
>72649 1.6455
>72652 1.6162
>72655 1.6016
>72658 1.6016
>72662 1.6113
>72665 1.6211
>72668 1.6260
>72671 1.6064
>72674 1.5918
>72677 1.5869
>72680 1.6113
>72683 1.6455
>72686 1.6602
>72689 1.6602
>72692 1.6455
>72695 1.6211
>72698 1.6162
>72701 1.6309
>72705 1.6260
>72708 1.6211
>72711 1.6162
>72714 1.6064
>72717 1.6064
>72720 1.6211
>72723 1.6553
>72726 1.6846
>72729 1.6797
>72732 1.6455
>72735 1.6260
>72738 1.6406
>72741 1.6846
>72744 1.7139
>72748 1.7139
>72751 1.6895
>72754 1.6699
>72757 1.6748
>72760 1.7090
>72763 1.7383
>72765 1.7480
>72768 1.7334
>72771 1.7187
>72774 1.7139
>72777 1.7041
>72780 1.6797
>72783 1.6699
>72786 1.6455
>72790 1.6260
>72793 1.6064
>72796 1.6016
>72799 1.6260
>72802 1.6602
>72805 1.6357
>72808 1.6064
>72811 1.5918
>72814 1.5918
>72817 1.6162
>72820 1.6553
>72823 1.6602
>72826 1.6455
>72829 1.6357
>72833 1.6211
>72836 1.6211
>72839 1.6260
>72842 1.6504
>72845 1.7187
>72848 1.8115
>72851 1.9482
>72854 2.1484
>72857 2.3584
>72860 2.5391
>72863 2.6270
>72866 2.6465
>72869 2.6074
>72872 2.5342
>72876 2.4414
>72879 2.2949
>72882 2.1191
>72885 1.9287
>72888 1.7480
>72891 1.6016
>72894 1.4941
>72897 1.4453
>72900 1.4355
>72903 1.4600
>72906 1.4990
>72909 1.5332
>72912 1.5674
>72915 1.6064
>72919 1.6357
>72922 1.6650
>72925 1.6699
>72928 1.6602
>72931 1.6211
>72934 1.5771
>72937 1.5674
>72940 1.5967
>72943 1.6162
>72946 1.6162
>72949 1.6016
>72951 1.5918
>72954 1.6016
>72957 1.6064
>72961 1.6260
>72964 1.6553
>72967 1.6650
>72970 1.6455
>72973 1.6211
>72976 1.6064
>72979 1.6260
>72982 1.6699
>72985 1.6699
>72988 1.6504
>72991 1.6211
>72994 1.6162
>72997 1.6357
>73000 1.6553
>73004 1.6748
>73007 1.6895
>73010 1.6748
>73013 1.6553
>73016 1.6650
>73019 1.6895
>73022 1.7041
>73025 1.7041
>73028 1.6943
>73031 1.6797
>73034 1.6846
>73037 1.6895
>73040 1.7090
>73043 1.7383
>73047 1.7480
>73050 1.7285
>73053 1.7285
>73056 1.7432
>73059 1.7432
>73062 1.7578
>73065 1.7773
>73068 1.7822
>73071 1.7725
>73074 1.7676
>73077 1.7676
>73080 1.8018
>73083 1.8359
>73086 1.8506
>73090 1.8408
>73093 1.8262
>73096 1.8311
>73099 1.8604
>73102 1.8945
>73105 1.9092
>73108 1.9092
>73111 1.9043
>73114 1.9043
>73117 1.9092
>73120 1.9141
>73123 1.8994
>73126 1.8750
>73128 1.8701
>73132 1.8701
>73135 1.8652
>73138 1.8799
>73141 1.8994
>73144 1.8945
>73147 1.8457
>73150 1.7773
>73153 1.7187
>73156 1.6943
>73159 1.6895
>73162 1.6992
>73165 1.6992
>73168 1.6797
>73171 1.6504
>73175 1.6113
>73178 1.5820
>73181 1.5918
>73184 1.6113
>73187 1.6260
>73190 1.6113
>73193 1.5723
>73196 1.5430
>73199 1.5576
>73202 1.5869
>73205 1.6211
>73208 1.6113
>73211 1.5723
>73214 1.5332
>73218 1.5332
>73221 1.5527
>73224 1.5918
>73227 1.6162
>73230 1.6113
>73233 1.5674
>73236 1.5479
>73239 1.5674
>73242 1.6113
>73245 1.6309
>73248 1.6162
>73251 1.5967
>73254 1.5771
>73257 1.5771
>73261 1.5820
>73264 1.5967
>73267 1.6113
>73270 1.6064
>73273 1.5820
>73276 1.5674
>73279 1.5771
>73282 1.6064
>73285 1.6113
>73288 1.6016
>73291 1.5967
>73294 1.6016
>73297 1.5967
>73300 1.5771
>73304 1.5771
>73307 1.5723
>73310 1.5820
>73313 1.5918
>73315 1.5771
>73318 1.5771
>73321 1.6016
>73324 1.6162
>73327 1.6162
>73330 1.5967
>73333 1.5674
>73336 1.5576
>73339 1.5723
>73342 1.5674
>73346 1.5674
>73349 1.5869
>73352 1.5918
>73355 1.5918
>73358 1.5918
>73361 1.6113
>73364 1.6211
>73367 1.6064
>73370 1.5869
>73373 1.5771
>73376 1.5869
>73379 1.6162
>73382 1.6357
>73385 1.6162
>73389 1.5869
>73392 1.5674
>73395 1.5674
>73398 1.5771
>73401 1.6016
>73404 1.6260
>73407 1.6357
>73410 1.6211
>73413 1.6016
>73416 1.5820
>73419 1.5625
>73422 1.5723
>73425 1.6113
>73428 1.6455
>73432 1.6309
>73435 1.6162
>73438 1.6064
>73441 1.6211
>73444 1.6406
>73447 1.6309
>73450 1.6162
>73453 1.6113
>73456 1.6113
>73459 1.6309
>73462 1.6406
>73465 1.6260
>73468 1.6162
>73472 1.6113
>73475 1.5967
>73478 1.5918
>73481 1.6064
>73484 1.6309
>73487 1.6504
>73490 1.6455
>73493 1.6309
>73496 1.6064
>73499 1.6016
>73502 1.6162
>73505 1.6455
>73507 1.6504
>73510 1.6309
>73513 1.6113
>73517 1.6113
>73520 1.6357
>73523 1.6699
>73526 1.6846
>73529 1.6797
>73532 1.6504
>73535 1.6113
>73538 1.6064
>73541 1.6260
>73544 1.6455
>73547 1.6504
>73550 1.6357
>73553 1.6309
>73556 1.6455
>73560 1.6748
>73563 1.7041
>73566 1.7090
>73569 1.7041
>73572 1.6943
>73575 1.6553
>73578 1.6553
>73581 1.6895
>73584 1.7236
>73587 1.7529
>73590 1.7480
>73593 1.7187
>73596 1.6992
>73600 1.6846
>73603 1.6797
>73606 1.6797
>73609 1.6699
>73612 1.6113
>73615 1.5820
>73618 1.5869
>73621 1.6064
>73624 1.6260
>73627 1.6455
>73630 1.6455
>73633 1.6211
>73636 1.6211
>73639 1.6406
>73643 1.6455
>73646 1.6504
>73649 1.6553
>73652 1.6455
>73655 1.6309
>73658 1.6162
>73661 1.6357
>73664 1.6748
>73667 1.7578
>73670 1.8506
>73673 1.9971
>73676 2.1826
>73679 2.3682
>73682 2.5342
>73686 2.6416
>73689 2.6953
>73691 2.6465
>73694 2.5342
>73697 2.3975
>73700 2.2266
>73703 2.0264
>73706 1.8457
>73709 1.6895
>73712 1.5674
>73715 1.4893
>73718 1.4355
>73721 1.4258
>73724 1.4551
>73728 1.4893
>73731 1.5332
>73734 1.5771
>73737 1.5967
>73740 1.6162
>73743 1.6357
>73746 1.6406
>73749 1.6211
>73752 1.6016
>73755 1.5820
>73758 1.5918
>73761 1.6064
>73764 1.6211
>73767 1.6113
>73771 1.6016
>73774 1.5967
>73777 1.5918
>73780 1.6260
>73783 1.6553
>73786 1.6455
>73789 1.6309
>73792 1.6162
>73795 1.6016
>73798 1.6016
>73801 1.6309
>73804 1.6650
>73807 1.6553
>73810 1.6357
>73814 1.6309
>73817 1.6406
>73820 1.6650
>73823 1.6797
>73826 1.6846
>73829 1.6748
>73832 1.6602
>73835 1.6650
>73838 1.6797
>73841 1.7041
>73844 1.7090
>73847 1.7041
>73850 1.6846
>73853 1.6699
>73857 1.6650
>73860 1.6846
>73863 1.7187
>73866 1.7529
>73869 1.7627
>73871 1.7676
>73874 1.7529
>73877 1.7383
>73880 1.7529
>73883 1.7773
>73886 1.7920
>73889 1.7920
>73892 1.7822
>73895 1.7871
>73899 1.8066
>73902 1.8359
>73905 1.8555
>73908 1.8506
>73911 1.8457
>73914 1.8408
>73917 1.8604
>73920 1.8896
>73923 1.9189
>73926 1.9092
>73929 1.8848
>73932 1.8701
>73935 1.8701
>73938 1.8896
>73942 1.9092
>73945 1.9238
>73948 1.9141
>73951 1.9043
>73954 1.8896
>73957 1.8799
>73960 1.8896
>73963 1.8945
>73966 1.8701
>73969 1.8213
>73972 1.7822
>73975 1.7578
>73978 1.7236
>73981 1.7090
>73985 1.6943
>73988 1.6650
>73991 1.6406
>73994 1.6309
>73997 1.6211
>74000 1.6260
>74003 1.6455
>74006 1.6406
>74009 1.6016
>74012 1.5576
>74015 1.5381
>74018 1.5430
>74021 1.5820
>74024 1.6162
>74028 1.6211
>74031 1.6016
>74034 1.5820
>74037 1.5820
>74040 1.5820
>74042 1.5771
>74045 1.5820
>74048 1.5723
>74051 1.5625
>74054 1.5625
>74057 1.5674
>74060 1.5771
>74063 1.5918
>74066 1.6016
>74070 1.6016
>74073 1.5918
>74076 1.5820
>74079 1.5820
>74082 1.6211
>74085 1.6162
>74088 1.5771
>74091 1.5674
>74094 1.5674
>74097 1.5820
>74100 1.6064
>74103 1.6162
>74106 1.6016
>74109 1.5820
>74113 1.5771
>74116 1.5723
>74119 1.5723
>74122 1.5820
>74125 1.5918
>74128 1.5869
>74131 1.5674
>74134 1.5674
>74137 1.5869
>74140 1.6064
>74143 1.6162
>74146 1.6113
>74149 1.5967
>74152 1.5918
>74156 1.5918
>74159 1.6162
>74162 1.5918
>74165 1.5576
>74168 1.5674
>74171 1.5869
>74174 1.5967
>74177 1.6016
>74180 1.6016
>74183 1.6113
>74186 1.6260
>74189 1.6162
>74192 1.6016
>74195 1.5967
>74199 1.6016
>74202 1.6162
>74205 1.6211
>74208 1.6064
>74211 1.5869
>74214 1.5820
>74217 1.5869
>74220 1.5967
>74223 1.6064
>74226 1.6064
>74229 1.6162
>74232 1.6113
>74235 1.5869
>74238 1.5918
>74241 1.6211
>74244 1.6406
>74247 1.6406
>74250 1.6309
>74253 1.6113
>74256 1.6016
>74259 1.5967
>74262 1.6162
>74265 1.6504
>74268 1.6699
>74271 1.6455
>74274 1.5918
>74277 1.5771
>74280 1.6016
>74284 1.6406
>74287 1.6504
>74290 1.6357
>74293 1.6211
>74296 1.6211
>74299 1.6260
>74302 1.6357
>74305 1.6406
>74308 1.6455
>74311 1.6455
>74314 1.6357
>74317 1.6309
>74320 1.6309
>74323 1.6309
>74327 1.6260
>74330 1.6113
>74333 1.6211
>74336 1.6406
>74339 1.6602
>74342 1.6602
>74345 1.6650
>74348 1.6406
>74351 1.6357
>74354 1.6162
>74357 1.6162
>74360 1.6406
>74363 1.6699
>74366 1.6797
>74370 1.6748
>74373 1.6699
>74376 1.6504
>74379 1.6504
>74382 1.6699
>74385 1.6895
>74388 1.7041
>74391 1.7139
>74394 1.7041
>74397 1.6943
>74400 1.7187
>74403 1.7334
>74406 1.7432
>74409 1.7627
>74413 1.7480
>74416 1.7187
>74418 1.7041
>74421 1.7285
>74424 1.7480
>74427 1.7432
>74430 1.7187
>74433 1.6748
>74436 1.6357
>74439 1.6211
>74442 1.6162
>74445 1.6211
>74448 1.6211
>74451 1.6064
>74455 1.6113
>74458 1.6455
>74461 1.6797
>74464 1.6846
>74467 1.6797
>74470 1.6650
>74473 1.6455
>74476 1.6162
>74479 1.6162
>74482 1.6602
>74485 1.6895
>74488 1.6895
>74491 1.6895
>74494 1.7334
>74498 1.8652
>74501 2.0947
>74504 2.3145
>74507 2.4707
>74510 2.5781
>74513 2.6318
>74516 2.6514
>74519 2.5879
>74522 2.5293
>74525 2.4023
>74528 2.2070
>74531 1.9971
>74534 1.7920
>74537 1.6455
>74541 1.5479
>74544 1.4990
>74547 1.4941
>74550 1.4844
>74553 1.5039
>74556 1.5234
>74559 1.5381
>74562 1.5771
>74565 1.6211
>74568 1.6504
>74571 1.6553
>74574 1.6260
>74577 1.6016
>74580 1.6064
>74584 1.6162
>74587 1.6211
>74590 1.6064
>74593 1.5918
>74596 1.5771
>74599 1.5918
>74602 1.6211
>74605 1.6602
>74608 1.6504
>74610 1.6309
>74613 1.6162
>74616 1.6162
>74619 1.6357
>74622 1.6455
>74626 1.6553
>74629 1.6504
>74632 1.6260
>74635 1.6162
>74638 1.6504
>74641 1.6797
>74644 1.7090
>74647 1.7090
>74650 1.6846
>74653 1.6553
>74656 1.6650
>74659 1.6602
>74662 1.6650
>74665 1.6895
>74669 1.7139
>74672 1.7041
>74675 1.6895
>74678 1.6895
>74681 1.6992
>74684 1.7187
>74687 1.7236
>74690 1.7041
>74693 1.6846
>74696 1.6992
>74699 1.7334
>74702 1.7627
>74705 1.7969
>74708 1.8164
>74712 1.7969
>74715 1.7627
>74718 1.7627
>74721 1.7725
>74724 1.7822
>74727 1.8018
>74730 1.8213
>74733 1.8408
>74736 1.8457
>74739 1.8750
>74742 1.9092
>74745 1.9336
>74748 1.9385
>74752 1.9189
>74755 1.8652
>74758 1.8408
>74761 1.8701
>74764 1.9238
>74767 1.9531
>74770 1.9482
>74773 1.9189
>74776 1.8848
>74779 1.8652
>74782 1.8555
>74785 1.8408
>74787 1.8506
>74790 1.8359
>74793 1.8213
>74797 1.8164
>74800 1.8018
>74803 1.7773
>74806 1.7285
>74809 1.6943
>74812 1.6699
>74815 1.6602
>74818 1.6455
>74821 1.6357
>74824 1.6162
>74827 1.6016
>74830 1.5820
>74833 1.5674
>74836 1.5576
>74840 1.5674
>74843 1.5918
>74846 1.6016
>74849 1.5967
>74852 1.5576
>74855 1.5332
>74858 1.5576
>74861 1.5918
>74864 1.6016
>74867 1.5967
>74870 1.5723
>74873 1.5479
>74876 1.5381
>74880 1.5674
>74883 1.5967
>74886 1.5967
>74889 1.5820
>74892 1.5527
>74895 1.5430
>74898 1.5479
>74901 1.5479
>74904 1.5723
>74907 1.5869
>74910 1.5918
>74913 1.5820
>74916 1.5820
>74919 1.5771
>74923 1.5723
>74926 1.5576
>74929 1.5576
>74932 1.5576
>74935 1.5576
>74938 1.5674
>74941 1.5869
>74944 1.5771
>74947 1.5527
>74950 1.5332
>74953 1.5332
>74956 1.5332
>74959 1.5674
>74962 1.6064
>74966 1.6162
>74969 1.6016
>74972 1.5723
>74975 1.5625
>74978 1.5771
>74980 1.5771
>74983 1.5967
>74986 1.6016
>74989 1.5918
>74992 1.5283
>74995 1.5283
>74998 1.5430
>75001 1.5674
>75004 1.5967
>75008 1.5918
>75011 1.5723
>75014 1.5527
>75017 1.5527
>75020 1.5723
>75023 1.5918
>75026 1.6553
>75029 1.6797
>75032 1.6162
>75035 1.5723
>75038 1.5820
>75041 1.6016
>75044 1.5967
>75047 1.6016
>75051 1.6211
>75054 1.6309
>75057 1.6406
>75060 1.6455
>75063 1.6504
>75066 1.6553
>75069 1.6553
>75072 1.6504
>75075 1.6162
>75078 1.6016
>75081 1.6553
>75084 1.6602
>75087 1.6406
>75090 1.6260
>75094 1.6162
>75097 1.6162
>75100 1.6211
>75103 1.6211
>75106 1.6357
>75109 1.6553
>75112 1.6553
>75115 1.6260
>75118 1.6211
>75121 1.6309
>75124 1.6455
>75127 1.6553
>75130 1.6455
>75133 1.6406
>75137 1.6309
>75140 1.6455
>75143 1.6504
>75146 1.6504
>75149 1.6455
>75152 1.6406
>75155 1.6406
>75158 1.6650
>75161 1.6699
>75164 1.6553
>75167 1.6553
>75170 1.6504
>75173 1.6553
>75176 1.6797
>75180 1.6602
>75183 1.6504
>75185 1.6504
>75188 1.6602
>75191 1.6699
>75194 1.6797
>75197 1.6748
>75200 1.6797
>75203 1.6992
>75206 1.7090
>75209 1.7139
>75212 1.6895
>75215 1.6895
>75218 1.7236
>75222 1.7432
>75225 1.7529
>75228 1.7334
>75231 1.6992
>75234 1.7090
>75237 1.7285
>75240 1.7383
>75243 1.7529
>75246 1.7676
>75249 1.7529
>75252 1.7187
>75255 1.6895
>75258 1.6504
>75261 1.6504
>75265 1.6504
>75268 1.6357
>75271 1.6309
>75274 1.6162
>75277 1.6162
>75280 1.6309
>75283 1.6406
>75286 1.6699
>75289 1.6943
>75292 1.6895
>75295 1.6699
>75298 1.6504
>75301 1.6357
>75304 1.6406
>75308 1.6553
>75311 1.6699
>75314 1.6797
>75317 1.6895
>75320 1.7480
>75323 1.8896
>75326 2.0850
>75329 2.2852
>75332 2.4365
>75335 2.5391
>75338 2.6123
>75341 2.6563
>75344 2.6563
>75347 2.5879
>75351 2.4170
>75354 2.1924
>75357 1.9824
>75360 1.7969
>75363 1.6504
>75365 1.5332
>75368 1.4600
>75371 1.4355
>75374 1.4502
>75377 1.4795
>75380 1.5283
>75383 1.5820
>75386 1.6016
>75389 1.5918
>75393 1.5820
>75396 1.5967
>75399 1.6162
>75402 1.6113
>75405 1.6211
>75408 1.6113
>75411 1.5625
>75414 1.5234
>75417 1.5332
>75420 1.5820
>75423 1.6406
>75426 1.6650
>75429 1.6553
>75432 1.6162
>75436 1.5918
>75439 1.6113
>75442 1.6260
>75445 1.6602
>75448 1.6992
>75451 1.6797
>75454 1.6162
>75457 1.6064
